Urban_geoid,Urban_name,Clim_zone,Coastal?,CUHI Day (25th %tile),CUHI Day (75th %tile),CUHI Day (Difference),CUHI Night (25th %tile),CUHI Night (75th %tile),CUHI Night (Difference),SUHI Day (25th %tile),SUHI Day (75th %tile),SUHI Day (Difference),SUHI Night (25th %tile),SUHI Night (75th %tile),SUHI Night (Difference)
51499,"Los Lunas, NM",Arid,False,-1.5906968,-0.8957683,0.6949285,-2.0083847,-1.6400517,0.36833298,-1.7487527,-1.0282354,0.7205173,-0.24410222,-0.31024867,-0.06614645
51877,"Lubbock, TX",Arid,False,-0.024857454,0.03293736,0.057794813,0.4468274,0.45904243,0.012215018,-0.7668359,-0.2746125,0.49222344,-0.04726969,0.07016353,0.11743322
52390,"McAllen, TX",Arid,False,-0.11948809,0.30100942,0.4204975,0.036103223,0.30674618,0.27064297,-1.1511798,-1.2364343,-0.08525455,0.09789457,0.6050817,0.5071871
52687,"McKinney, TX",Temperate,False,-0.18871215,0.17784348,0.36655563,0.26314786,0.12325019,-0.13989767,0.5987439,1.8192773,1.2205334,0.6828136,0.97140175,0.28858817
52984,"Madera, CA",Arid,False,-0.058432877,-0.6536787,-0.59524584,0.5669883,0.29239574,-0.27459255,0.961598,-0.887921,-1.849519,1.9103318,-0.017745975,-1.9280778
53200,"Madison, WI",Snow,False,0.1004791,0.06948483,-0.030994274,0.34136453,0.27794462,-0.06341991,1.5580789,-0.11043927,-1.6685182,0.9760088,0.30345213,-0.67255664
53794,"Mandeville--Covington, LA",Temperate,True,-0.078192115,-0.06687317,0.011318944,-0.08685388,-0.13300733,-0.046153456,0.06805933,0.25812805,0.19006872,0.36726493,0.23803996,-0.12922497
53848,"Manhattan, KS",Temperate,False,0.17792423,-0.5502391,-0.7281633,0.34738332,-0.0679222,-0.41530553,2.019909,-1.133239,-3.153148,0.7872241,-0.5380239,-1.325248
53983,"Mankato, MN",Snow,False,-0.048240777,-0.042015698,0.0062250793,0.27858698,0.3079919,0.029404908,1.5896719,-0.52733123,-2.117003,1.043961,0.08197409,-0.96198696
54145,"Manteca, CA",Temperate,False,-0.23059775,-0.19444841,0.036149338,1.0611145,0.29259813,-0.7685164,2.5255532,-0.17356546,-2.6991186,1.6483842,0.5160309,-1.1323533
55333,"Marysville, WA",Temperate,True,-0.41359103,-0.23386237,0.17972866,0.18737312,0.25924104,0.07186793,0.88516986,-1.4993658,-2.3845358,0.52534723,-0.25386107,-0.7792083
55981,"Medford, OR",Temperate,False,0.39656836,-0.9838519,-1.3804202,0.6990449,-0.10948967,-0.80853456,2.3531823,-2.188704,-4.5418863,1.294885,-0.058373645,-1.3532587
56116,"Memphis, TN--MS--AR",Temperate,False,-0.0805755,-0.059224654,0.02135085,0.23055314,0.23628475,0.0057316124,1.2790779,0.31649977,-0.9625781,0.7544614,0.5101647,-0.24429673
56251,"Merced, CA",Arid,False,0.39901775,-0.1044063,-0.50342405,0.43752342,0.11973745,-0.31778598,0.7540489,-2.281728,-3.0357769,1.6122484,0.46296158,-1.1492869
56656,"Michigan City--La Porte, IN--MI",Snow,False,-0.19269247,-0.17827697,0.014415503,0.26483616,0.17558044,-0.08925572,0.35045874,-1.5086681,-1.8591268,0.8515249,-0.14390926,-0.99543417
57007,"Midland, TX",Arid,False,0.038474303,-0.2663482,-0.3048225,0.5482076,0.73679644,0.18858886,-0.89339316,-0.7789753,0.11441785,0.6327888,0.7101689,0.07738012
57466,"Milwaukee, WI",Snow,False,0.28152305,-0.07635273,-0.35787576,0.35127813,0.26758698,-0.08369115,1.1955413,0.31027412,-0.88526714,1.103398,0.51689947,-0.5864985
57628,"Minneapolis--St. Paul, MN--WI",Snow,False,-0.047637273,0.05346468,0.10110195,0.32205912,0.2949446,-0.02711451,1.4172053,0.38050526,-1.0367,0.9965957,0.5051237,-0.491472
57709,"Mission Viejo--Lake Forest--San Clemente, CA",Temperate,True,0.52477765,-0.39719564,-0.9219733,0.76816297,0.15837954,-0.6097834,1.349558,0.15133151,-1.1982265,0.7211926,0.2597925,-0.4614001
57736,"Missoula, MT",Snow,False,0.45257297,-2.869456,-3.322029,0.8168153,-1.7194984,-2.5363138,0.8483757,-4.553485,-5.4018607,0.065514065,-0.6571331,-0.7226472
58006,"Modesto, CA",Temperate,False,0.4582142,0.27461165,-0.18360254,0.5373229,0.718535,0.18121213,1.6067014,0.75236624,-0.8543351,1.8077074,1.7184262,-0.0892812
58330,"Monroe, LA",Temperate,False,-0.06392242,-0.25338423,-0.18946181,0.1671078,-0.263982,-0.43108982,0.8949741,-1.4412632,-2.3362374,0.15600307,-0.42481166,-0.5808147
60490,"Mount Vernon, WA",Temperate,True,-0.49748734,-0.69780105,-0.20031372,0.21388362,-0.25304258,-0.46692622,2.2380822,-1.8593078,-4.09739,0.49407765,-0.48053348,-0.97461116
60625,"Muncie, IN",Snow,False,0.08464049,0.11980577,0.03516528,0.27416897,0.18479757,-0.0893714,1.5740852,-0.21480508,-1.7888904,0.9292362,0.40285257,-0.52638364
60799,"Murrieta--Temecula--Menifee, CA",Temperate,False,-0.075731374,0.1672338,0.24296516,0.2135028,0.36892554,0.15542275,0.60536635,1.6985856,1.0932193,0.3460481,0.742771,0.39672294
60841,"Muskegon, MI",Snow,False,-0.4166652,-0.26006573,0.15659946,0.28863713,0.27924356,-0.009393573,0.95731205,-2.1520295,-3.1093416,0.8740535,0.49526215,-0.37879133
60976,"Nampa, ID",Arid,False,0.20164306,-0.16896217,-0.37060523,0.7319703,-0.47521853,-1.2071888,-2.644953,-2.3572094,0.28774357,0.6454498,-0.6833963,-1.3288461
61057,"Napa, CA",Temperate,False,-0.14105776,0.02389162,0.16494939,1.0094712,0.20081851,-0.80865264,1.4353906,0.90648633,-0.52890426,1.6700723,0.36111882,-1.3089535
62677,"New Orleans, LA",Temperate,True,-0.033207044,-0.039295986,-0.0060889423,0.39072084,0.41764826,0.026927412,1.1515765,1.1142586,-0.037317872,1.1079755,1.2750626,0.16708708
63433,"Norman, OK",Temperate,False,0.29450226,-0.099485986,-0.39398825,0.32882848,0.1359838,-0.19284469,2.4999418,-0.2740868,-2.7740285,1.0761566,0.6982759,-0.3778807
64864,"Odessa, TX",Arid,False,-0.10344486,-0.10822087,-0.0047760084,0.15495105,0.5080143,0.3530633,-0.5741724,-1.3477303,-0.7735579,-0.014989633,0.1358701,0.15085973
64945,"Ogden--Layton, UT",Temperate,False,0.36409944,-0.43884015,-0.8029396,0.7121603,0.53989,-0.1722703,1.0914555,-0.6124053,-1.7038608,1.0103923,0.4230168,-0.5873755
65080,"Oklahoma City, OK",Temperate,False,0.27252692,-0.058584157,-0.33111107,0.55103004,0.17099229,-0.38003775,2.7196562,1.2188911,-1.5007651,0.9283128,0.68201107,-0.24630171
65242,"Olympia--Lacey, WA",Temperate,True,-0.23848745,-0.18860358,0.049883872,0.2931838,-0.12552097,-0.41870478,1.3669842,-1.6438239,-3.010808,0.41136312,-0.4042692,-0.81563234
65269,"Omaha, NE--IA",Snow,False,0.16916983,-0.13660946,-0.30577928,0.38598436,0.28244922,-0.103535146,1.6632844,0.5956962,-1.0675882,0.8551788,0.47522253,-0.37995625
66160,"Oshkosh, WI",Snow,False,0.13423051,0.022748644,-0.11148187,0.2293965,-0.112954855,-0.34235138,1.9826579,0.5888997,-1.3937583,0.947415,0.01330369,-0.9341113
66673,"Oxnard, CA",Temperate,True,0.1109462,-0.13792801,-0.24887422,0.92252177,0.18527827,-0.73724353,2.0665035,0.3978052,-1.6686983,1.9676696,0.47583598,-1.4918337
68509,"Peoria, IL",Snow,False,-0.0333311,-0.02153531,0.011795789,0.31518793,0.22667395,-0.088513985,0.45444137,-0.59503835,-1.0494797,0.9458404,0.15756738,-0.78827304
68887,"Petaluma, CA",Temperate,True,0.045779746,-0.091345266,-0.13712502,0.21058044,0.36178082,0.15120038,0.89210355,0.9396948,0.04759127,0.49290827,0.8253878,0.3324795
69184,"Phoenix--Mesa, AZ",Arid,False,0.6872101,0.31769365,-0.36951643,1.0649855,0.8643903,-0.2005952,1.0726824,-0.3259334,-1.3986158,1.3258892,0.9747231,-0.35116613
69454,"Pine Bluff, AR",Temperate,False,-0.33835894,-0.09326925,0.24508968,0.15368351,0.033545934,-0.12013758,1.0804552,-0.8957349,-1.9761901,0.5278484,-1.4607387,-1.9885871
70426,"Pocatello, ID",Snow,False,0.43515623,-1.4122419,-1.8473982,0.7756961,-1.2132589,-1.988955,1.998473,-3.4929779,-5.491451,1.4014134,-0.6691138,-2.0705273
70993,"Port Arthur, TX",Temperate,True,-0.15589827,-0.16507813,-0.00917986,0.34427124,0.17351243,-0.17075881,0.86753285,0.38231945,-0.4852134,0.65782106,-0.24049737,-0.8983184
71074,"Porterville, CA",Arid,False,-0.66557276,-0.8711728,-0.20560002,0.54668057,0.481988,-0.06469256,0.24571164,1.1578093,0.91209763,0.518157,0.5958699,0.07771289
71263,"Portland, ME",Snow,True,-0.33335543,-0.22129965,0.11205578,0.34678465,-0.20156671,-0.54835135,1.6149716,-0.30334234,-1.918314,0.9765096,-0.43221238,-1.4087219
71317,"Portland, OR--WA",Temperate,False,-0.19551271,-0.13581479,0.059697926,0.44113857,0.2561525,-0.18498605,1.6569929,0.9311674,-0.7258255,0.7363012,0.5590653,-0.1772359
72112,"Prescott Valley--Prescott, AZ",Arid,False,-0.83012646,-1.3716646,-0.5415382,-0.86781746,-1.0014206,-0.13360316,-2.1719098,-3.0314894,-0.85957956,0.27537453,-0.7355442,-1.0109187
72559,"Provo--Orem, UT",Snow,False,0.339257,-0.672558,-1.0118151,0.69278765,0.4604907,-0.23229694,1.6207337,-0.7815243,-2.402258,1.4145293,0.43021858,-0.98431075
72613,"Pueblo, CO",Arid,False,0.07429137,-0.36227018,-0.43656155,0.69735307,0.32468694,-0.37266612,-0.38012886,-3.1848457,-2.8047168,1.5959325,0.2956536,-1.3002789
73153,"Racine, WI",Snow,False,-0.023100775,-0.17201395,-0.14891317,0.30947974,0.29834667,-0.011133075,-0.09764477,-0.6546195,-0.55697477,0.8679543,0.2493828,-0.6185715
73396,"Rapid City, SD",Snow,False,0.09904185,-1.6697173,-1.7687591,0.7109805,-1.0046794,-1.7156599,0.6679896,-1.2659221,-1.9339117,0.8215063,-0.07363272,-0.89513904
73774,"Redding, CA",Temperate,False,0.092411004,-0.045982867,-0.13839388,0.29560113,0.2238974,-0.07170373,0.5291312,-0.31651133,-0.8456425,1.096166,0.36710876,-0.72905725
74179,"Reno, NV--CA",Temperate,False,0.48571604,-0.53227997,-1.0179961,0.9511529,0.5397079,-0.41144502,1.6665071,-0.8763888,-2.5428958,1.7509062,0.64731455,-1.1035917
75340,"Riverside--San Bernardino, CA",Temperate,False,0.4130404,0.037570976,-0.37546942,0.8645607,0.4024491,-0.46211162,2.1306918,1.1101213,-1.0205705,1.2234645,0.79120827,-0.43225622
75637,"Rochester, MN",Snow,False,-0.04045055,0.028342437,0.068792984,0.30250132,0.25098437,-0.05151695,1.7537163,-0.27647242,-2.0301888,0.7458086,0.4189419,-0.32686672
75718,"Rockford, IL",Snow,False,0.088461615,0.0624983,-0.025963314,0.22867444,0.26843166,0.039757222,1.5458496,0.89927727,-0.6465723,0.9657079,0.41179472,-0.5539132
76474,"Round Lake Beach--McHenry--Grayslake, IL--WI",Snow,False,-0.13531384,0.016971178,0.15228501,0.28009892,0.2288975,-0.051201418,0.55322427,0.3420456,-0.21117866,0.6723926,0.46290514,-0.20948747
77068,"Sacramento, CA",Temperate,False,0.09706893,-0.11289341,-0.20996234,0.8362736,0.2659376,-0.570336,2.0244017,0.8515859,-1.1728158,1.4475151,0.7869315,-0.6605836
77338,"St. Cloud, MN",Snow,False,-0.66066813,-0.27058184,0.3900863,0.3714377,-0.1283173,-0.499755,1.5867712,1.4621651,-0.12460613,0.9135282,-0.4447619,-1.3582901
77446,"St. George, UT",Arid,False,0.09978769,-0.32226032,-0.422048,0.5631332,-0.4242037,-0.9873369,-1.1744102,-2.1604826,-0.9860724,0.6974513,-0.77251226,-1.4699636
77743,"St. Joseph, MO--KS",Snow,False,-0.19627267,0.04578996,0.24206263,0.36348793,0.17746057,-0.18602736,2.2627664,1.0758411,-1.1869253,0.92563564,0.22204907,-0.7035866
77770,"St. Louis, MO--IL",Temperate,False,0.15883178,-0.124769986,-0.28360176,0.32555702,0.25442135,-0.07113567,1.2542288,0.76306427,-0.49116457,0.94670284,0.67722297,-0.26947987
78229,"Salem, OR",Temperate,False,0.08846964,-0.11142513,-0.19989477,0.22373356,0.089544386,-0.13418917,2.0791879,1.0540444,-1.0251435,0.70173657,0.38929492,-0.31244165
78310,"Salinas, CA",Temperate,True,0.11540341,-0.12957886,-0.24498227,0.5449089,0.59977376,0.054864883,1.7045909,1.3752975,-0.32929337,1.7210485,0.56341594,-1.1576326
78499,"Salt Lake City--West Valley City, UT",Snow,False,0.4166777,-0.4167515,-0.8334292,0.72408676,0.6371876,-0.08689916,1.6634059,-0.43314213,-2.096548,1.4271375,0.64980847,-0.777329
78553,"San Angelo, TX",Temperate,False,0.1831066,-0.11861682,-0.30172342,0.7164655,-0.8548148,-1.5712802,1.4354451,-0.7187518,-2.1541967,0.87746155,-0.21279982,-1.0902613
78580,"San Antonio, TX",Temperate,False,0.17110454,-0.24050213,-0.41160667,0.3202045,0.24402162,-0.07618287,1.11185,0.8863084,-0.22554165,1.0714017,0.7073161,-0.3640856
78661,"San Diego, CA",Arid,True,-0.7124861,-0.61541903,0.09706706,0.65500754,0.4503378,-0.20466974,-0.85566384,-2.8471525,-1.9914887,1.1548709,0.44629055,-0.7085803
78904,"San Francisco--Oakland, CA",Temperate,True,0.2631164,-0.1760556,-0.43917197,0.7495335,0.5233555,-0.22617799,2.449111,1.1959038,-1.2532072,1.8652136,1.0092167,-0.85599697
79039,"San Jose, CA",Temperate,False,1.1284316,0.27072197,-0.8577096,0.7334388,0.7297752,-0.0036635995,2.1521792,1.5344969,-0.61768234,1.880743,1.5486159,-0.3321271
79147,"San Luis Obispo, CA",Temperate,True,-0.60570306,-0.33193845,0.2737646,0.5240472,0.026118279,-0.49792892,0.16130054,0.8743205,0.71301997,0.11642874,-0.0785376,-0.19496635
79201,"San Marcos, TX",Temperate,False,-0.021561122,0.06062661,0.082187735,0.22119315,0.102721825,-0.118471324,-0.8004959,-0.5471322,0.25336373,0.76885736,-0.18287039,-0.95172775
79282,"Santa Barbara, CA",Temperate,True,0.17941748,-0.66082454,-0.840242,0.79094976,0.12498569,-0.66596407,3.049587,-0.17321576,-3.2228029,1.9507304,0.29846096,-1.6522695
79309,"Santa Clarita, CA",Arid,False,0.15418732,0.14145193,-0.012735397,0.86440164,0.3920523,-0.47234935,-0.03130188,-1.2759997,-1.2446978,0.68450886,0.44317213,-0.24133673
79336,"Santa Cruz, CA",Temperate,True,0.1862676,-0.30568272,-0.49195033,0.79000306,0.17873465,-0.6112684,1.8167403,0.94889843,-0.86784184,1.6366267,0.43083623,-1.2057905
79363,"Santa Fe, NM",Temperate,False,-0.46843654,-2.8070464,-2.33861,0.48484603,-0.1402318,-0.62507784,-0.0015822016,-0.37500593,-0.37342373,0.9024949,0.3920923,-0.5104026
79417,"Santa Maria, CA",Temperate,True,-0.12646115,-0.33613953,-0.20967838,0.81985426,0.24228811,-0.57756615,1.9971191,0.4330681,-1.5640509,2.151323,0.4200179,-1.7313051
79498,"Santa Rosa, CA",Temperate,False,0.4590958,0.046609566,-0.41248626,0.5800725,0.35199848,-0.22807404,1.6125027,1.2765971,-0.33590555,1.6960927,-0.045563243,-1.741656
80362,"Seaside--Monterey, CA",Temperate,True,-0.15961273,-0.15957105,4.1678548e-05,0.78033245,0.31189758,-0.46843487,1.4030132,0.61549,-0.7875232,1.945328,0.66772187,-1.2776061
80389,"Seattle, WA",Temperate,True,-0.35226768,-0.19459997,0.15766771,0.4175394,0.2579236,-0.15961578,1.2209146,0.32324874,-0.89766586,0.42321664,0.4804079,0.057191253
81631,"Sherman, TX",Temperate,False,0.108111,-0.024037253,-0.13214825,0.08150313,-0.09664672,-0.17814985,1.3743947,-0.536348,-1.9107426,-0.0149243185,-0.5743903,-0.55946594
81739,"Shreveport, LA",Temperate,False,0.025131918,-0.0741689,-0.09930082,0.25731432,0.11189699,-0.14541733,1.1435422,0.728436,-0.41510618,0.6057925,0.2308527,-0.37493983
81901,"Sierra Vista, AZ",Temperate,False,0.16654232,-1.3298073,-1.4963496,0.6115428,-1.0867268,-1.6982696,1.2805941,-1.6083289,-2.8889232,1.280533,-1.0506419,-2.3311749
82144,"Simi Valley, CA",Temperate,False,-0.008079818,-0.23428977,-0.22620995,0.90538615,-0.0099150855,-0.91530126,2.086291,0.93916094,-1.1471301,1.6253097,0.7825186,-0.8427911
82225,"Sioux City, IA--NE--SD",Snow,False,0.15066716,-0.30637372,-0.45704088,0.42420977,0.20052226,-0.22368751,0.57395446,0.41956148,-0.15439299,0.9458705,-0.124484755,-1.0703553
82252,"Sioux Falls, SD",Snow,False,-0.03808521,-0.53942806,-0.50134283,0.71300554,0.002429098,-0.7105764,0.6250413,0.101256736,-0.5237846,0.67549264,-0.36553127,-1.041024
82468,"Slidell, LA",Temperate,True,-0.2967881,-0.5935199,-0.29673183,0.031374365,0.24233684,0.21096247,0.7260983,0.67972416,-0.046374142,-0.13273972,0.6681679,0.8009076
83116,"South Bend, IN--MI",Snow,False,-0.061774366,-0.07308394,-0.011309572,0.2663254,0.27439135,0.008065939,0.8736009,0.62590706,-0.24769384,0.8979058,0.4638822,-0.43402362
83764,"Spokane, WA",Temperate,False,0.311288,-1.0044675,-1.3157555,0.7571203,-0.016892578,-0.77401286,1.1633278,-0.6098637,-1.7731915,0.86724275,-0.33877102,-1.2060138
83953,"Springfield, MO",Temperate,False,0.028917069,-0.9780484,-1.0069654,0.37729788,-0.0138434945,-0.39114138,1.6520787,0.4389582,-1.2131206,0.76279825,-0.24563786,-1.0084361
85087,"Stockton, CA",Temperate,True,0.21521579,-0.06839757,-0.28361335,0.7157772,0.680994,-0.034783244,2.313131,1.0307891,-1.282342,1.6326652,1.529339,-0.1033262
87058,"Temple, TX",Temperate,False,0.10181756,-0.20491299,-0.30673057,0.32237652,0.2273129,-0.09506363,0.451214,-0.6470784,-1.0982924,0.74857706,0.24754405,-0.501033
87193,"Texarkana--Texarkana, TX--AR",Temperate,False,0.015068656,-0.10121761,-0.11628627,0.17781909,-0.027537487,-0.20535657,0.23946261,-1.018235,-1.2576976,0.2914129,-0.59710467,-0.88851756
87220,"Texas City, TX",Temperate,True,-0.074655145,-0.026536025,0.04811912,0.12669814,-0.08853038,-0.21522851,0.91228276,0.27194965,-0.6403331,0.2876658,0.15527664,-0.13238917
87490,"Thousand Oaks, CA",Temperate,True,0.9484258,-0.12060021,-1.069026,0.46571633,-0.05546699,-0.5211833,1.5697182,0.24205685,-1.3276614,0.544183,0.17681785,-0.36736518
88084,"Topeka, KS",Temperate,False,-0.15167628,-0.28529632,-0.13362004,0.26020873,-0.19129367,-0.45150238,1.6075106,-0.28266153,-1.8901721,0.67795736,-0.50768614,-1.1856434
88273,"Tracy, CA",Temperate,False,0.28457257,-0.01799209,-0.30256465,1.02788,0.7104027,-0.31747723,0.84746563,0.022413256,-0.8250524,1.7109993,1.5802867,-0.13071251
88732,"Tucson, AZ",Arid,False,0.23631082,-0.11044164,-0.34675246,0.5773216,0.2572376,-0.32008398,0.17863868,-0.84914577,-1.0277845,0.86762786,0.5042044,-0.36342347
88948,"Tulsa, OK",Temperate,False,0.15872623,-0.031524785,-0.19025102,0.25203022,0.27735004,0.025319815,1.3522935,0.8947451,-0.45754838,0.80977464,0.7259066,-0.08386803
89083,"Turlock, CA",Arid,False,0.43348825,0.38389462,-0.049593627,0.50422627,0.62239325,0.11816698,0.24026868,0.5031923,0.26292363,1.8690746,1.8826692,0.013594627
89326,"Tyler, TX",Temperate,False,-0.46688005,-0.07926203,0.387618,0.35288104,0.0832924,-0.26958865,0.94134784,0.15108491,-0.79026294,0.7772272,0.058452137,-0.7187751
89866,"Vacaville, CA",Temperate,False,0.11439822,0.40011427,0.28571606,0.58921266,0.3746212,-0.21459144,1.0284727,0.41279644,-0.6156762,1.8944572,1.1188855,-0.7755717
90028,"Vallejo, CA",Temperate,True,-0.025891999,-0.24459296,-0.21870096,0.6395075,0.3868669,-0.25264058,1.6739719,0.93868864,-0.73528326,1.9699328,0.43745908,-1.5324737
90514,"Victoria, TX",Temperate,False,-0.03691403,-0.09151802,-0.054603994,0.105356164,-0.24922237,-0.35457852,1.3259823,-0.10353255,-1.4295149,0.69412756,-0.4407683,-1.1348958
90541,"Victorville--Hesperia, CA",Arid,False,-0.14591151,-0.18085259,-0.034941077,0.298484,-0.13424446,-0.43272847,-2.1271784,-1.6901715,0.43700695,0.23403077,-0.028646322,-0.2626771
90946,"Visalia, CA",Arid,False,-0.2588476,-0.19753507,0.061312526,0.6839053,0.433961,-0.2499443,0.4216565,-1.1116685,-1.533325,1.2449425,0.33246028,-0.91248226
91027,"Waco, TX",Temperate,False,-0.0076313578,-0.07700914,-0.06937778,0.31064984,0.3383438,0.027693957,1.2311326,-0.79117846,-2.0223112,0.81641775,-0.1666758,-0.98309356
91405,"Walla Walla, WA--OR",Temperate,False,0.03146828,-0.7567366,-0.78820485,0.0928511,0.077162415,-0.015688688,-0.990257,-0.6925228,0.2977342,0.6613813,-0.09736222,-0.7587435
92593,"Waterloo, IA",Snow,False,0.16734761,0.04799497,-0.11935264,0.21170846,0.23981094,0.028102487,1.1479802,0.39986506,-0.7481152,1.0998175,0.4559942,-0.6438233
92674,"Watertown, NY",Snow,False,0.09805759,0.12244855,0.024390958,0.3286572,0.11371467,-0.21494254,0.61490583,0.7355107,0.12060487,0.98516315,-0.5162012,-1.5013644
92890,"Watsonville, CA",Temperate,True,0.92968035,-0.24337944,-1.1730598,0.6568819,0.22965407,-0.42722785,1.8344197,0.1964662,-1.6379535,0.7856501,0.59157836,-0.19407171
93025,"Wausau, WI",Snow,False,0.07882312,-0.5749943,-0.6538174,0.765161,-0.23012756,-0.99528855,1.1353046,-1.0792183,-2.2145228,0.9821281,-0.2372283,-1.2193564
93862,"Wenatchee, WA",Temperate,False,0.21107459,-0.16627371,-0.3773483,0.16440174,-1.772023,-1.9364247,1.5541719,-0.575539,-2.129711,0.7590734,-0.29939142,-1.0584648
93916,"West Bend, WI",Snow,False,0.014949992,-0.089657135,-0.10460713,0.27497894,0.23813318,-0.03684576,0.8556279,-2.6512103,-3.5068383,0.87125516,-0.21723816,-1.0884933
95077,"Wichita, KS",Temperate,False,0.3183524,-0.5843828,-0.9027352,0.6970401,0.21532649,-0.4817136,2.3227324,0.056654695,-2.2660778,1.0260626,0.31684127,-0.70922136
95104,"Wichita Falls, TX",Temperate,False,0.104766205,0.020794097,-0.08397211,0.23118715,0.25478432,0.023597166,1.3216741,0.873869,-0.4478051,0.8415119,0.64878726,-0.19272465
96994,"Woodland, CA",Temperate,False,0.5924958,0.6050021,0.012506306,1.0151881,0.45597583,-0.55921227,1.0375719,0.9748733,-0.0626986,2.0738585,2.149259,0.07540059
97507,"Yakima, WA",Temperate,False,0.44925454,-0.5107413,-0.95999587,0.76102823,0.25112537,-0.50990283,2.3627143,-0.12332472,-2.486039,1.3352224,0.5370875,-0.79813486
97939,"Yuba City, CA",Temperate,False,0.19256562,-0.09958152,-0.29214713,0.52516776,0.025268275,-0.49989948,1.6984771,-0.45611832,-2.1545954,1.1608037,0.4310611,-0.7297426
98020,"Yuma, AZ--CA",Arid,False,0.34344113,0.22822277,-0.115218356,0.12533844,0.20894648,0.083608046,0.28922042,0.19645444,-0.09276599,0.79690355,0.33439285,-0.4625107
199,"Aberdeen--Bel Air South--Bel Air North, MD",Temperate,True,-0.06845984,-0.16739474,-0.098934904,0.18618602,-0.017286485,-0.2034725,0.58058333,-1.1228132,-1.7033966,0.5153673,-0.26523912,-0.78060645
766,"Akron, OH",Snow,False,0.105438985,-0.042430237,-0.14786923,0.3698424,0.10726711,-0.2625753,1.9060674,0.04952845,-1.8565389,0.8836565,-0.12932302,-1.0129795
901,"Albany, GA",Temperate,False,0.062559694,-0.22874099,-0.29130068,0.26696557,0.07736179,-0.18960378,0.9703733,-1.0780406,-2.0484138,0.56089795,-0.008314826,-0.5692128
1495,"Allentown, PA--NJ",Snow,False,0.27174735,-0.07503393,-0.34678128,0.42240107,0.2212562,-0.20114487,2.1703763,-1.0756345,-3.2460108,0.9865576,0.30728912,-0.6792685
2413,"Anderson, SC",Temperate,False,0.1422142,0.024880275,-0.11733392,0.2054047,0.051446088,-0.15395862,0.1829295,-0.08234619,-0.2652757,0.39212084,-0.5071961,-0.89931697
2602,"Ann Arbor, MI",Snow,False,-0.19865602,0.04273711,0.24139313,0.23990217,0.2809967,0.04109454,1.2563701,0.70849216,-0.5478779,0.916114,0.4636343,-0.45247966
2629,"Anniston--Oxford, AL",Temperate,False,-0.03396309,-0.047831237,-0.013868146,0.15288448,-0.114951104,-0.2678356,0.15581533,-0.918279,-1.0740943,0.20691577,-0.45146036,-0.6583761
3358,"Asheville, NC",Temperate,False,-0.18481529,-0.4925052,-0.3076899,0.029834483,-2.7458727,-2.7757072,0.17426021,-1.2420211,-1.4162813,-0.5916777,-1.0652912,-0.47361344
3763,"Athens-Clarke County, GA",Temperate,False,0.106655434,-0.048581872,-0.1552373,0.26329648,-0.012299562,-0.27559605,0.76194,-0.6737677,-1.4357077,0.3552773,-0.033501267,-0.38877857
3817,"Atlanta, GA",Temperate,False,-0.08382507,-0.101515315,-0.017690249,0.29088986,0.21352997,-0.077359885,1.0054889,0.50895685,-0.49653202,0.68338823,0.47540197,-0.20798627
3898,"Atlantic City, NJ",Temperate,True,-0.11291966,-0.3224753,-0.20955566,0.5609381,0.56927156,0.008333445,0.32288623,-0.7404601,-1.0633464,1.3631245,1.7832075,0.42008305
4033,"Auburn, AL",Temperate,False,0.009535119,0.036038548,0.026503429,0.18888383,0.17888556,-0.009998262,1.0202973,-0.3939036,-1.4142009,0.7300077,0.31059682,-0.41941088
4222,"Augusta-Richmond County, GA--SC",Temperate,False,-0.21269849,-0.0020683385,0.21063015,0.17812918,0.11209529,-0.06603389,0.8301475,-0.43942517,-1.2695727,0.525041,0.20570977,-0.31933123
4843,"Baltimore, MD",Temperate,True,-0.16442324,-0.13271762,0.031705618,0.48130205,0.15707015,-0.32423192,1.6223665,0.27745855,-1.344908,0.8633828,0.3622461,-0.5011367
5869,"Bay City, MI",Snow,False,-0.06824571,-0.04413551,0.024110198,0.23328839,0.25509745,0.021809056,0.8881161,-1.0662694,-1.9543855,0.93655837,0.83616924,-0.10038912
6139,"Beckley, WV",Temperate,False,-0.3460336,-0.86878383,-0.52275026,-2.4088278,-2.808493,-0.39966512,0.32727343,-1.723036,-2.0503094,-1.10008,-1.3125986,-0.21251857
7786,"Birmingham, AL",Temperate,False,-0.09226945,-0.010651489,0.08161796,0.21456864,0.15568906,-0.058879584,0.93796396,0.26104116,-0.6769228,0.76148844,0.25547683,-0.5060116
8002,"Blacksburg, VA",Temperate,False,-0.10687705,-0.19875349,-0.09187644,0.06206905,-1.6225986,-1.6846677,-0.29148683,-0.69475925,-0.40327242,-0.18217403,-0.14909437,0.033079654
8380,"Bloomington, IN",Temperate,False,0.14674497,-0.027876133,-0.1746211,0.2763677,0.10108156,-0.17528614,1.3663085,-0.25973982,-1.6260483,0.7022389,-0.14740275,-0.8496417
8434,"Bloomsburg--Berwick, PA",Snow,False,-0.5681264,-0.10928895,0.45883742,0.26388723,0.06986799,-0.19401923,0.97170067,-0.9862266,-1.9579272,0.80580163,-0.522597,-1.3283987
