Urban_geoid,slope_CUHI_day,slope_CUHI_night,slope_SUHI_day,slope_SUHI_night,Urban_name,Clim_zone,Coastal?
31087,0.000808052098641385,-0.0002579232091086393,-0.030597331110825042,-0.017284077295190863,"Fort Wayne, IN",Snow,False
31519,-0.00023111482692938346,-0.006232177560564503,-0.05145224501973816,-0.024936517537138988,"Frederick, MD",Temperate,False
31600,0.00437251738430833,-0.003028079569734388,-0.0501283439654112,-0.005557028776298268,"Fredericksburg, VA",Temperate,True
31843,-0.005369128528087054,-0.0034187205461030734,-0.04122857247913376,-0.008605500049944212,"Fresno, CA",Arid,False
32113,0.015821363461759937,-0.013320793682817623,-0.025911072430724217,-0.04411539054128591,"Gadsden, AL",Temperate,False
32167,-0.0040752694093609265,-0.00882252689658099,-0.04380789180328573,-0.02982921480025255,"Gainesville, FL",Temperate,False
32194,-0.01255405499559977,-0.013047290019466065,-0.014185113906734806,-0.0234522063625587,"Gainesville, GA",Temperate,False
32653,-0.001422050926984625,-0.006227835947200178,-0.02905670316323936,-0.014175460341148903,"Gastonia, NC--SC",Temperate,False
33328,-0.014283854426530898,-0.010446677461276319,-0.0043135253839065935,-0.01242598364532207,"Gilroy--Morgan Hill, CA",Temperate,False
33598,-0.014263882681545038,-0.012390907460180912,-0.17292115449542886,-0.03911673439325011,"Glens Falls, NY",Snow,False
33814,0.005065271824151968,-0.009587402944635328,-0.023307699579030734,-0.016725070023994877,"Goldsboro, NC",Temperate,False
34219,-0.0033544352123094315,-0.007132813808128314,-0.21044304150614426,-0.030410635288228863,"Grand Forks, ND--MN",Snow,False
34246,-0.011790013076015075,-0.040262778812876855,-0.0015567019251026715,-0.08559045439961777,"Grand Island, NE",Snow,False
34273,-0.0489863063613969,-0.05403308630431432,-0.1144369862483568,-0.07120674504018608,"Grand Junction, CO",Snow,False
34300,0.003247194456281658,-0.004128313555509481,-0.020489799964835565,-0.016361104006090612,"Grand Rapids, MI",Snow,False
34516,-0.10584084269228047,-0.04755561780925893,-0.18914318857767104,-0.11065092774888938,"Grants Pass, OR",Temperate,False
34759,-0.047153789480895394,-0.07993464402741987,0.028735502440470823,-0.05754263708197912,"Great Falls, MT",Arid,False
34786,-0.009201441401315003,-0.01613553242153285,-0.09137920219938984,-0.023913634022639664,"Greeley, CO",Arid,False
34813,-0.004115606556244448,-0.006370233351869493,-0.0859052050714921,-0.03924196207713716,"Green Bay, WI",Snow,False
35164,0.001224702291099224,-0.005819135324228563,-0.030490862269571244,-0.018535531521397274,"Greensboro, NC",Temperate,False
35380,0.006539643266610354,-0.007773211009560268,-0.0450358162995863,-0.005669442227849036,"Greenville, NC",Temperate,False
35461,-0.0013293985584845033,0.003687630267539071,-1.641568174744626e-05,0.0017924754286385055,"Greenville, SC",Temperate,False
35866,0.00029351799787678107,-0.08438359940814374,-0.24744808755463654,-0.07628977967463561,"Guayama, PR",Tropical,True
35920,0.0026410069025894194,-0.007802013355065996,-0.08117541666653677,-0.02779502819270546,"Gulfport, MS",Temperate,True
36190,0.0012981748658234661,-0.015472671528441624,-0.0720314579392675,-0.055454081846645284,"Hagerstown, MD--WV--PA",Temperate,False
36514,0.017944709385766595,-0.0073982693484148316,-0.1101163296702824,-0.05784122739862735,"Hammond, LA",Temperate,True
36703,-0.010352915709371947,0.004156917918698605,0.008740957551142634,0.015469877421906635,"Hanford, CA",Arid,False
36784,0.0011994423840355057,-0.01928069303206162,-0.10611022998464881,-0.04095472447524041,"Hanover, PA",Temperate,False
36892,-0.004609907212123952,-0.012992694149798074,-0.04927285869255838,-0.023470746368796265,"Harlingen, TX",Temperate,False
37081,-0.0019294926080316978,-0.007180525777759008,-0.048862677332061406,-0.021466010809455028,"Harrisburg, PA",Temperate,False
37162,-0.007512423874228364,-0.034448797025432576,-0.04937296789785736,-0.08491776337257083,"Harrisonburg, VA",Temperate,False
37243,4.993776325263e-05,-0.008417627582395018,-0.04344558216213162,-0.0325757382485334,"Hartford, CT",Snow,False
37594,0.0015553927342881588,-0.01628913102719324,-0.05758008556510708,-0.03310392848354504,"Hattiesburg, MS",Temperate,False
37945,-0.03987640794801695,-0.06817429743261068,-0.054052958397694834,-0.0979270931444641,"Hazleton, PA",Snow,False
38215,-0.015663193497793784,-0.049909368322773616,-0.044971170266397104,-0.028480288329093963,"Hemet, CA",Temperate,False
38647,0.016841398939343683,0.010322482699139933,-0.024440251399678883,0.006949716448260199,"Hickory, NC",Temperate,False
38809,-0.003052478949663508,-0.0032172776880884705,-0.06279785165333418,-0.015576796366412784,"High Point, NC",Temperate,False
39079,-0.0023752030234700542,-0.0024909024787473423,0.039144649573945534,0.007027983461008336,"Hilton Head Island, SC",Temperate,True
39133,0.0013624261381902645,-0.008599589545798174,-0.14841887672146079,-0.09929341399730066,"Hinesville, GA",Temperate,True
39430,0.007475236737772635,-0.010416884033540198,-0.026830310596222217,-0.03876579982053472,"Holland, MI",Snow,False
39758,0.003713826579329888,0.004222287300431516,-0.04624322776780612,-0.018022972939186383,"Homosassa Springs--Beverly Hills--Citrus Springs, FL",Temperate,True
40213,-0.010062297540270874,-0.012688849892084913,-0.08330575886777385,-0.03667774664258106,"Hot Springs, AR",Temperate,False
40375,-0.006796989383550153,-0.0029083528217566305,-0.033481821228021055,-0.02187899102579077,"Houma, LA",Temperate,True
40429,0.00025796465125356693,-0.0012284058849254581,-0.006515056874144988,-0.002213966034366551,"Houston, TX",Temperate,True
40753,0.007134128037783063,-0.005807955584367906,-0.01996298028590668,-0.02256532254965529,"Huntington, WV--KY--OH",Temperate,False
40780,0.0020485511237546597,0.0010448255279292653,-0.01013021324926402,-0.004663972746274748,"Huntsville, AL",Temperate,False
40996,-0.09658654875806834,-0.08678657062378176,-0.23294169496225212,-0.061868637081345185,"Idaho Falls, ID",Snow,False
41212,-0.0007725104382810145,-0.00041937340057734404,-0.0343045431589981,-0.011861207009693151,"Indianapolis, IN",Snow,False
41347,-0.0086038744808137,-0.006900152016753663,-0.01669614254490007,-0.01235448852411515,"Indio--Cathedral City, CA",Arid,False
41590,-0.006055747940865275,-0.006144865388795405,-0.06973885802916502,-0.021612138876989505,"Iowa City, IA",Snow,False
41914,-0.00411173697002457,-0.005240781357055265,-0.06702884245120772,-0.011311485436461396,"Ithaca, NY",Snow,False
42157,0.0003523007557977184,-0.009855484182781572,-0.055446875478455594,-0.05463044968050116,"Jackson, MI",Snow,False
42211,-0.0007747718489134162,-0.0035581039333977436,-0.018584381872683783,-0.011731578309571968,"Jackson, MS",Temperate,False
42265,0.003425298847360901,0.0005712287401984361,-0.08469640785873819,-0.02402896107395529,"Jackson, TN",Temperate,False
42346,-0.0030989165111947967,-0.0017773287964454392,-0.039490960059045406,0.00048592505930103,"Jacksonville, FL",Temperate,True
42400,0.01518789421226007,-0.028205276773532455,-0.09131657542040722,-0.027976653719822324,"Jacksonville, NC",Temperate,True
42562,-0.001898409051010968,0.004884686178062548,-0.10370751185831026,-0.020315689024631385,"Janesville, WI",Snow,False
42967,-0.002475629834985763,-0.015367635828231417,-0.02898926290137322,-0.030403662667422778,"Jefferson City, MO",Temperate,False
